HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.annotatedResult.boundingBoxes,Answer.annotatedResult.inputImageProperties.height,Answer.annotatedResult.inputImageProperties.width,Approve,Reject
3AFT28WXLF88G83OTELNBCVVDSFIO7,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:24:50 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:24:50 PDT 2020,,,3PB5A5BD0WCQMV2NC69K4YS5H76G7Z,A3BYOIVPK872GW,Submitted,Sun Mar 22 14:30:15 PDT 2020,Sun Mar 22 14:30:41 PDT 2020,Wed Mar 25 14:30:41 PDT 2020,,,,26,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/619.jpg_bb3.jpg,"[{""height"":39,""label"":""5"",""left"":85,""top"":43,""width"":18},{""height"":37,""label"":""4"",""left"":105,""top"":42,""width"":21},{""height"":41,""label"":""5"",""left"":177,""top"":202,""width"":17}]",256,256,x,
382GHPVPHSXPMCBNPRZRT8N1DJI34I,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:24:50 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:24:50 PDT 2020,,,3QJOXOW4XKXBNKDJAHLLND4JZGLMEY,A25S8BTK83Z7VE,Submitted,Sun Mar 22 14:26:52 PDT 2020,Sun Mar 22 14:27:36 PDT 2020,Wed Mar 25 14:27:36 PDT 2020,,,,44,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/419.jpg_bb2.jpg,"[{""height"":39,""label"":""1"",""left"":126,""top"":52,""width"":27},{""height"":43,""label"":""9"",""left"":140,""top"":53,""width"":35}]",256,256,x,
3M0556243SQ6OW1MRRFPTQIY7QINF6,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:24:49 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:24:49 PDT 2020,,,3L4D84MIL0YX6MY0XLGZSO9FN2LJHA,AAVU4RQ25D551,Submitted,Sun Mar 22 14:40:55 PDT 2020,Sun Mar 22 14:41:01 PDT 2020,Wed Mar 25 14:41:01 PDT 2020,,,,6,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/215.jpg_bb3.jpg,[],256,256,,No digits were accurately labelled
33J5JKFMK64WBHYLNO64WBO69B0Q3N,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:24:50 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:24:50 PDT 2020,,,3907X2AHF1BPD7YG9DIC2GPP7I6P2V,A1I191EFSS3UDR,Submitted,Sun Mar 22 14:26:44 PDT 2020,Sun Mar 22 14:27:12 PDT 2020,Wed Mar 25 14:27:12 PDT 2020,,,,28,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/619.jpg_bb4.jpg,"[{""height"":29,""label"":""9"",""left"":103,""top"":33,""width"":21},{""height"":29,""label"":""0"",""left"":122,""top"":27,""width"":20},{""height"":33,""label"":""7"",""left"":132,""top"":104,""width"":18},{""height"":33,""label"":""3"",""left"":152,""top"":106,""width"":16}]",256,256,x,
35YHTYFL1G9JW1AVTI1G37CBTTKFVF,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:24:50 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:24:50 PDT 2020,,,3X73LLYYQ2KTPCPLCJ8RLVQWWMONHG,AU46MHQWI9KI5,Submitted,Sun Mar 22 14:30:22 PDT 2020,Sun Mar 22 14:30:32 PDT 2020,Wed Mar 25 14:30:32 PDT 2020,,,,10,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/1254.jpg_bb4.jpg,"[{""height"":51,""label"":""5"",""left"":124,""top"":68,""width"":35}]",256,256,x,
3MA5N0ATTCH7RC2EK3X95MNU8Y3KWW,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:24:50 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:24:50 PDT 2020,,,3I0BTBYZAYRCQBN3LDAHWJPMEPQ0YH,A3BYOIVPK872GW,Submitted,Sun Mar 22 14:26:07 PDT 2020,Sun Mar 22 14:26:39 PDT 2020,Wed Mar 25 14:26:39 PDT 2020,,,,32,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/619.jpg_bb5.jpg,"[{""height"":49,""label"":""3"",""left"":77,""top"":50,""width"":38},{""height"":46,""label"":""0"",""left"":104,""top"":37,""width"":36}]",256,256,x,
344M16OZKILEII1QWGVJB8XYVP3NEO,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:24:49 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:24:49 PDT 2020,,,3XM0HYN6NL5H8NAW2XDD4HYE4LXEPN,A1N3KDPBCGQ3EG,Submitted,Sun Mar 22 14:28:43 PDT 2020,Sun Mar 22 14:28:56 PDT 2020,Wed Mar 25 14:28:56 PDT 2020,,,,13,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/216.jpg_bb4.jpg,"[{""height"":39,""label"":""3"",""left"":117,""top"":57,""width"":20},{""height"":36,""label"":""0"",""left"":136,""top"":61,""width"":26}]",256,256,x,
34HEO7RUG60W73C69IAEO9CHB7UAR4,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:24:50 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:24:50 PDT 2020,,,32AT8R96GMFVABNAKEWC34PSDTYSUY,AU46MHQWI9KI5,Submitted,Sun Mar 22 14:30:32 PDT 2020,Sun Mar 22 14:30:49 PDT 2020,Wed Mar 25 14:30:49 PDT 2020,,,,17,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/419.jpg_bb4.jpg,"[{""height"":38,""label"":""5"",""left"":129,""top"":81,""width"":31},{""height"":49,""label"":""2"",""left"":152,""top"":74,""width"":30}]",256,256,x,
38Z7YZ2SB38B1KG48RDR0HQVSTXIQF,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:24:50 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:24:50 PDT 2020,,,3GD6L00D3T3C3JJ7YTQ6GTLPA7IM1G,A1N3KDPBCGQ3EG,Submitted,Sun Mar 22 14:32:05 PDT 2020,Sun Mar 22 14:32:16 PDT 2020,Wed Mar 25 14:32:16 PDT 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/619.jpg_bb6.jpg,"[{""height"":47,""label"":""5"",""left"":90,""top"":51,""width"":35},{""height"":50,""label"":""7"",""left"":124,""top"":45,""width"":23}]",256,256,x,
3PCPFX4U40WRRTEE7J76XKD3C15FQL,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:24:49 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:24:49 PDT 2020,,,3YJ6NA41JCMPJ3WOGYO41XB69TUJPE,A3OPUNTS88DRNE,Submitted,Sun Mar 22 14:36:36 PDT 2020,Sun Mar 22 14:36:56 PDT 2020,Wed Mar 25 14:36:56 PDT 2020,,,,20,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/217.jpg_bb0.jpg,"[{""height"":35,""label"":""2"",""left"":106,""top"":100,""width"":25},{""height"":32,""label"":""9"",""left"":129,""top"":100,""width"":20}]",256,256,x,
306W7JMRYY4V8822GN4AS31I3XR8BL,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:24:50 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:24:50 PDT 2020,,,3Z7VU45IPZNC2QIQDIG0OVHYPB01ZC,AU46MHQWI9KI5,Submitted,Sun Mar 22 14:28:18 PDT 2020,Sun Mar 22 14:28:31 PDT 2020,Wed Mar 25 14:28:31 PDT 2020,,,,13,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/1255.jpg_bb0.jpg,"[{""height"":45,""label"":""2"",""left"":98,""top"":29,""width"":25},{""height"":38,""label"":""9"",""left"":116,""top"":37,""width"":33}]",256,256,x,
3UUSLRKAUL9KNRV3KE3A9TTNVYY7D5,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:21 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:21 PDT 2020,,,3MTMREQS4WO42JQLYEPM0SGJC32WA5,AQ5H9HKYEGCXA,Submitted,Sun Mar 22 14:31:39 PDT 2020,Sun Mar 22 14:32:02 PDT 2020,Wed Mar 25 14:32:02 PDT 2020,,,,23,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/1343.jpg_bb2.jpg,"[{""height"":50,""label"":""1"",""left"":79,""top"":46,""width"":65}]",256,256,x,
3SV8KD29L4YBL77JVQHG4QHCP07KZM,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:24:51 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:24:51 PDT 2020,,,3LWJHTCVCDSUEDB7XLC8M49OLI0QFA,AQCLZQH954EAF,Submitted,Sun Mar 22 14:40:38 PDT 2020,Sun Mar 22 14:40:58 PDT 2020,Wed Mar 25 14:40:58 PDT 2020,,,,20,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/422.jpg_bb2.jpg,"[{""height"":31,""label"":""2"",""left"":102,""top"":83,""width"":16},{""height"":24,""label"":""4"",""left"":126,""top"":87,""width"":14}]",256,256,x,
3J6BHNX0U9YH4IT0S26M93A3FMZNK8,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:24:50 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:24:50 PDT 2020,,,3GNCZX450JTEIATKMSBR8Y8NJ6YPA2,A22TYEGRHFUFQJ,Submitted,Sun Mar 22 14:27:03 PDT 2020,Sun Mar 22 14:27:19 PDT 2020,Wed Mar 25 14:27:19 PDT 2020,,,,16,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/62.jpg_bb0.jpg,"[{""height"":49,""label"":""3"",""left"":102,""top"":56,""width"":35}]",256,256,x,
31N9JPQXIPOQ2SSSMH3PWBUBN5VNH4,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:24:49 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:24:49 PDT 2020,,,36U2A8VAG25E31U7P6KZF34VSNWYKL,A4PFF3LK637YM,Submitted,Sun Mar 22 14:31:44 PDT 2020,Sun Mar 22 14:32:19 PDT 2020,Wed Mar 25 14:32:19 PDT 2020,,,,35,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/218.jpg_bb0.jpg,"[{""height"":41,""label"":""2"",""left"":96,""top"":71,""width"":24},{""height"":36,""label"":""9"",""left"":118,""top"":77,""width"":19},{""height"":36,""label"":""1"",""left"":143,""top"":8,""width"":22},{""height"":36,""label"":""3"",""left"":153,""top"":13,""width"":27}]",256,256,x,
3SBX2M1TKDTHTDHPN2BN6GGCNBWQ48,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:24:50 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:24:50 PDT 2020,,,3ZR9AIQJUCFWS49JW6MAGULFJOR04W,A3ODZJPMUOLZ4K,Submitted,Sun Mar 22 14:29:07 PDT 2020,Sun Mar 22 14:29:18 PDT 2020,Wed Mar 25 14:29:18 PDT 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/1255.jpg_bb3.jpg,"[{""height"":29,""label"":""2"",""left"":100,""top"":52,""width"":24},{""height"":27,""label"":""1"",""left"":124,""top"":48,""width"":17}]",256,256,x,
30U1YOGZGA266PFV8H1L4KPJICADSX,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:24:51 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:24:51 PDT 2020,,,33M4IA01QH7BQ0HSAU7UX1J0L9WRX1,A23H0D5PGBCG8O,Submitted,Sun Mar 22 14:33:02 PDT 2020,Sun Mar 22 14:33:17 PDT 2020,Wed Mar 25 14:33:17 PDT 2020,,,,15,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/423.jpg_bb1.jpg,"[{""height"":32,""label"":""2"",""left"":87,""top"":75,""width"":26},{""height"":32,""label"":""4"",""left"":114,""top"":75,""width"":23}]",256,256,x,
3EFNPKWBMSU8NOTM6QCPH5XOW72302,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:24:50 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:24:50 PDT 2020,,,3OWEPKL08AIWWNJ9ZAMFUI12IJT7NZ,A1JVA6HGVN1D5N,Submitted,Sun Mar 22 14:34:46 PDT 2020,Sun Mar 22 14:35:02 PDT 2020,Wed Mar 25 14:35:02 PDT 2020,,,,16,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/218.jpg_bb2.jpg,"[{""height"":31,""label"":""3"",""left"":111,""top"":34,""width"":31},{""height"":30,""label"":""0"",""left"":142,""top"":35,""width"":26}]",256,256,x,
3ZLW647WAL1FJYW0LDG30TQ3T5M32M,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:24:50 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:24:50 PDT 2020,,,3XC1O3LBOTST6LDV0091MMPV2LITLT,A8TIL9U6YHG5,Submitted,Sun Mar 22 14:27:12 PDT 2020,Sun Mar 22 14:27:34 PDT 2020,Wed Mar 25 14:27:34 PDT 2020,,,,22,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/620.jpg_bb0.jpg,"[{""height"":52,""label"":""1"",""left"":105,""top"":45,""width"":25},{""height"":47,""label"":""0"",""left"":134,""top"":49,""width"":20}]",256,256,x,
3I7KR83SNAJWFGP6RSNHR2FJAXJ9KW,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:21 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:21 PDT 2020,,,3Z3ZLGNNSJ0ZY1VEDQB6LVKRISU3QD,A3GSRFKZLJ4CIT,Submitted,Sun Mar 22 14:31:56 PDT 2020,Sun Mar 22 14:32:40 PDT 2020,Wed Mar 25 14:32:40 PDT 2020,,,,44,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/1344.jpg_bb0.jpg,"[{""height"":42,""label"":""5"",""left"":139,""top"":66,""width"":26},{""height"":40,""label"":""8"",""left"":118,""top"":72,""width"":23}]",256,256,x,
37VUR2VJ6AVW7DANV2RQODKS7CMC1D,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:20 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:20 PDT 2020,,,3Y5140Z9DYMTOSCIYG34PWW6WE4PI7,A3CPXID0CCAPS0,Submitted,Sun Mar 22 14:33:21 PDT 2020,Sun Mar 22 14:33:30 PDT 2020,Wed Mar 25 14:33:30 PDT 2020,,,,9,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/100.jpg_bb1.jpg,"[{""height"":30,""label"":""9"",""left"":104,""top"":92,""width"":27},{""height"":37,""label"":""3"",""left"":131,""top"":97,""width"":27}]",256,256,x,
3HXK2V1N4KLGDA8OGSNNJNFCXARG27,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:24:51 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:24:51 PDT 2020,,,3M0BCWMB8W29LTVD4SPIV30PULMWBZ,A3BYOIVPK872GW,Submitted,Sun Mar 22 14:27:07 PDT 2020,Sun Mar 22 14:27:24 PDT 2020,Wed Mar 25 14:27:24 PDT 2020,,,,17,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/424.jpg_bb1.jpg,"[{""height"":40,""label"":""1"",""left"":95,""top"":44,""width"":22},{""height"":41,""label"":""0"",""left"":115,""top"":46,""width"":26}]",256,256,x,
35NNO802AV2QYN3CSZLAWNVQNIAINS,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:24:50 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:24:50 PDT 2020,,,3483FV8BEFPH31GBUHJ3WGY8CDH263,AYMHWCG0OEFEI,Submitted,Sun Mar 22 14:28:36 PDT 2020,Sun Mar 22 14:28:54 PDT 2020,Wed Mar 25 14:28:54 PDT 2020,,,,18,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/218.jpg_bb4.jpg,"[{""height"":35,""label"":""5"",""left"":138,""top"":37,""width"":28},{""height"":26,""label"":""7"",""left"":167,""top"":42,""width"":20}]",256,256,x,
3LCXHSGDLTCBYVTV4CC5A274IOBSE5,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:21 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:21 PDT 2020,,,3PEIJLRY6UZGYWYE9OH0K0RHDOBXWA,AQ5H9HKYEGCXA,Submitted,Sun Mar 22 14:33:50 PDT 2020,Sun Mar 22 14:34:10 PDT 2020,Wed Mar 25 14:34:10 PDT 2020,,,,20,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/1348.jpg_bb1.jpg,"[{""height"":49,""label"":""1"",""left"":64,""top"":39,""width"":65}]",256,256,x,
3OEWW2KGQJHR8XN210KCKFFILN7DO0,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:24:50 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:24:50 PDT 2020,,,3R5F3LQFV3QXYIPRJKEB0RU6IM9OZL,A1NRZ7O1TEJB1V,Submitted,Sun Mar 22 14:26:40 PDT 2020,Sun Mar 22 14:27:02 PDT 2020,Wed Mar 25 14:27:02 PDT 2020,,,,22,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/620.jpg_bb2.jpg,"[{""height"":47,""label"":""3"",""left"":112,""top"":43,""width"":57}]",256,256,,No digits were accurately labelled
3SD15I2WD2031ZF18FS6Q67F9AO363,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:24:52 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:24:52 PDT 2020,,,3HHRAGRYX9BISR7EFMKCN3SD3JMO97,A1I191EFSS3UDR,Submitted,Sun Mar 22 14:35:51 PDT 2020,Sun Mar 22 14:36:11 PDT 2020,Wed Mar 25 14:36:11 PDT 2020,,,,20,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/426.jpg_bb2.jpg,"[{""height"":45,""label"":""1"",""left"":94,""top"":53,""width"":19},{""height"":44,""label"":""0"",""left"":111,""top"":55,""width"":29}]",256,256,x,
3TC2K6WK9G81KV26XUBZRAYE9RF28E,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:21 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:21 PDT 2020,,,3IGI0VL648Q3HTB8GW3H54NX882NO4,A2V4CKDV6TKXQ0,Submitted,Sun Mar 22 14:30:32 PDT 2020,Sun Mar 22 14:30:57 PDT 2020,Wed Mar 25 14:30:57 PDT 2020,,,,25,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/1348.jpg_bb4.jpg,"[{""height"":33,""label"":""7"",""left"":83,""top"":60,""width"":24},{""height"":31,""label"":""4"",""left"":110,""top"":56,""width"":22}]",256,256,x,
37ZQELHEQ04CU6T3DEJ2OG274RUNMD,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:24:50 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:24:50 PDT 2020,,,3NKQQ8O39ZBP8M4SNO1N853SCQNUD5,A1G5PO0BLQPBJ7,Submitted,Sun Mar 22 14:28:25 PDT 2020,Sun Mar 22 14:29:13 PDT 2020,Wed Mar 25 14:29:13 PDT 2020,,,,48,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/1255.jpg_bb4.jpg,"[{""height"":75,""label"":""2"",""left"":74,""top"":96,""width"":46},{""height"":70,""label"":""4"",""left"":118,""top"":95,""width"":43}]",256,256,x,
3QHITW7OYOFWV2X6W3LEJJ2CFLSAQ3,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:24:50 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:24:50 PDT 2020,,,338JKRMM275M5TVW3F3MZP6WXFOHAP,AT9UG11XAEDZL,Submitted,Sun Mar 22 14:26:17 PDT 2020,Sun Mar 22 14:26:48 PDT 2020,Wed Mar 25 14:26:48 PDT 2020,,,,31,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/620.jpg_bb4.jpg,"[{""height"":37,""label"":""3"",""left"":98,""top"":52,""width"":28},{""height"":37,""label"":""0"",""left"":126,""top"":49,""width"":23}]",256,256,x,
3FULMHZ7OU3Q8YJXV946P7W7DA04M0,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:20 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:20 PDT 2020,,,3OWEPKL08AIWWNJ9ZAMFUI12IJTN7F,A2FZGV1Y4PC8ES,Submitted,Sun Mar 22 14:34:24 PDT 2020,Sun Mar 22 14:34:32 PDT 2020,Wed Mar 25 14:34:32 PDT 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/1009.jpg_bb2.jpg,"[{""height"":39,""label"":""0"",""left"":101,""top"":74,""width"":40}]",256,256,,Entire jersey number was boxed instead of individual digits
3K3IX1W4S6XBVQWRWQ6PJEC2AP6APC,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:24:50 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:24:50 PDT 2020,,,3RJSC4XJ110EONDJAB5KLMRTJKM051,AU46MHQWI9KI5,Submitted,Sun Mar 22 14:29:08 PDT 2020,Sun Mar 22 14:29:21 PDT 2020,Wed Mar 25 14:29:21 PDT 2020,,,,13,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/219.jpg_bb0.jpg,"[{""height"":51,""label"":""2"",""left"":87,""top"":46,""width"":24},{""height"":47,""label"":""9"",""left"":108,""top"":49,""width"":37}]",256,256,x,
